ATT:Id;ATT:Name;ATT:ParkingArea;ATT:Description;ATT:Type;COM:Id;LOC:Id;ADD:Id
654;Percorso Naturalistico della Valle di Daone;False;"La Valle di Daone è il più lungo ed imponente solco di modellazione glaciale che s’irradia dal nodo centrale del Gruppo dell’Adamello. Il percorso naturalistico parte dalla spianata di Pracul (920 m), con l’antico ponte in pietra granitica del Manoncin che collega la sponda destra del fiume Chiese, ricca di alberi secolari, con quella sinistra, tradizionalmente abitata. Dal ponte parte l’antica strada acciottolata per Manon (1100 m), esempio di mulattiera realizzata con ciottoli di fiume fissati nella nuda terra. Una particolarità che merita d’esser segnalata in questa zona è la presenza di &quot;bocche&quot; o pozzi soffianti chiamati &quot;sorei&quot;. Sono flussi d’aria provenienti dal sottosuolo ad una temperatura costante di 8-9°C. L’antica saggezza di contadini e pastori ha posto, nei pressi di ogni pozzo soffiante, delle piccole strutture attraverso cui far passare quest’aria fredda da utilizzare per la conservazione di viveri e prodotti naturali. Di queste &quot;stranezze naturalistiche&quot; ne esistono ben 26 lungo tutta la Valle, alcune tuttora attive.La sommità del Dos de Manon (1168 m) domina la vallata (punto panoramico), qui sono presenti tracce di trincee e camminamenti dell’esercito italiano che sorvegliava il fronte Austro-Ungarico nel fondovalle. In località Gincanave, in sinistra orografica del fiume Chiese, possiamo notare la presenza di piccoli dossi con rocce striate e montonate dalla chiara origine fluvio-glaciale che, insieme ai &quot;Conglomerati della Valle di Daone&quot;, costituiscono un singolare museo geologico all’aperto.Il percorso porta a scoprire i rustici fienili di montagna, usati per la raccolta del fieno e gli appositi spiazzi chiamati &quot;aial&quot;, dove i carbonai con rami di carpino, faggio, nocciolo ed abete, coperti di frasche e terra, costruivano il &quot;poiat&quot;, al centro del quale accendevano il fuoco per trasformare la legna in carbonella. Iteressante è la &quot;grotta dei ciclopi&quot;, rifugio naturale per pastori e soldati, formata da un enorme masso erratico, frutto di narrazioni e leggende ed ora punto di accoglienza.";Sentieri e Itinerari;0;176;10
655;Parco Naturalistico di Castel Romano;False;A poca distanza da Cologna – frazione di Pieve di Bono – si trova Castel Romano, antico insediamento dei Conti Lodronche, da Lodrone in Val del Chiese, allargarono la loro potenza ed il loro dominio a tutto l’arco alpino interessando 50 Comuni dislocati in sette Regioni (Trentino Alto Adige, Lombardia, Veneto, Carinzia, Salisburgo, Tirolo, Baviera), gravitanti in tre Stati europei (Italia, Austria e Germania). Accanto ai lavori di restauro che interessano il castello è stato allestito un percorso botanico molto interessante.Partendo dall’abitato di Cologna e costeggiando il Rio Val dei Loff col rustico mulino, il sentiero si snoda in dolce pendenza addentrandosi nel bosco per portarci alla scoperta di molte essenze legnose ed erbacee. Il percorso botanico che conduce a Castel Romano ci offre un caleidoscopio di mille colori. Dalle tonalità pastello delle foglie in primavera ai luminosi cromatismi dei fiori, dai vigorosi verdi dell’estate alle tinte infuocate dell’autunno. Questi colori, che paiono usciti dalla tavolozza di un artista, sono influenzati dall’altitudine e dalla gran varietà di specie presenti. Ogni specie è corredata di appositi cartellini che riportano il nome latino, il nome comune, alcune notizie di ecologia e d’uso della pianta, oltre a curiosità, aneddoti e leggende legate a questi luoghi.Quando poi si giunge sul cocuzzolo del monte, si rimane affascinati dal panorama circostante che si gode dalla terrazza dotata di un chiaro pannello coi nomi dei monti e dei paesi. In questo luogo, così vicino al castello, si avverte la leggendaria presenza della misteriosa ed affascinante contessa Dina Lodron.;Parco naturale;0;176;10
656;Giudicarie Esteriori e Tennese: le Valli dei Parchi;False;"
Nello scenario delle cime meridionali del Gruppo di Brenta si trova la conca delle Giudicarie Esteriori. Questo mosso altipiano è diviso nelle Pievi del Bleggio, del Lomaso e del Banale, isole di quiete caratterizzate da un paesaggio bucolico, dove l’economia agricola è tuttora preponderante in un paesaggio a scacchiera caratterizzato da verdi prative, rossi papaveri e chiare foraggiere. Il paesaggio è ingentilito da un’edilizia rustica, aggraziata con bifore, trifore, loggiati e portali lavorati con gusto e maestria. Si segnalano i bei paesi di Rango (Bleggio Superiore), Lundo (Lomaso), San Lorenzo (Banale), i borghi di Ville del Monte,Canale, Calvola, Pastoedo e Sant’Antonio.Austeri e solitari sono i castelli: Mani (San Lorenzo in Banale), Restór (Bleggio Inferiore), Spine (Vigo Lomaso),Campo (Campo Lomaso) e Sténico;sembrano sorvegliare un territorio in cui l’associazione culturale&quot;Ecomuseo dalle Dolomiti al Garda&quot; è primo attore nella promozione del patrimonio naturale e storico.
La Natura è amica dell’uomo, ad iniziare dall’acqua termale di Comano, nome che deriva dalla &quot;Sibilla cumana&quot;, la profetessa romana che custodiva la fonte &quot;miracolosa&quot;. L’acqua che sgorga nei pressi dello stabilimento delle Terme di Comano è particolarmente indicata nella cura delle affezioni cutanee (eczemi, psoriasi e dermatiti).Accanto al Parco Naturale Adamello Brenta troviamo i &quot;Parchi tematici&quot;:  Parco e Fonte di Comano, il Parco Archeologico delle palafitte di Fiavè, il Parco Fluviale del fiume Sarca e quello Letterario dedicato a Giovanni Prati, Ada Negri ed autori vari. Dal Parco Agricolo tradizionale del &quot;Maso al Pont&quot;, si passa al Parco Zootecnico ed a quello dell’Arte di Canale di Tenno.Nell’ambito delle attrazioni naturalistiche si contano i Biotopi di Fiavè e della Val Lomasona, l’oasi naturalistica del lago Nembia, il Canyon del Limarò e l’itinerario naturalistico Passo Durone - Malga Stabio.L’aspetto religioso è legato alle Tre Pievi di Vigo (nel Lomaso), Tavodo (nel Banale) e Santa Croce (nel Bleggio), quest’ultima col Santuario Diocesano della Croce del Monte San Martino. Altri luoghi di fede sono ilConvento dei Francescani di Campo Lomaso, la Casa-preghiera di Tavodo ed il Santuario della Madonna di Caravaggio a Deggia di San Lorenzo in Banale.Interessanti sono le tracce dei Baschenis de Averara nelle chiese di San Giorgio a Dorsino, San Rocco a Pergnano, San Michele a Seo, Santi Pietro e Paolo a Sclemo, San Felice a Bono di Bleggio, San Giuliano a Villa di Bleggio, San Silvestro a Vigo Lomaso e nella chiesa dell’Assunta a Dasindo.Degne di nota, inoltre, sono le due aree di interesse archeologico: quella palafitticola di Fiavé e l’insediamento pre-romano di San Martino al Monte. L’antica viabilità si ritrova nel Sentiero San Vili, nel percorso Garda-Brenta, nel sentiero della Pace ed in quello delle osterie del Ballino.";Luogo incantevole;0;176;10
657;Il percorso didattico  Passo del Durone – Malga Stabio;False;"Questo percorso didattico si sviluppa sulle pendici settentrionali ed occidentali della Cima Sèra, tra ilPasso del Durone e l’area di Malga Stabio, dove una conformazione parzialmente ad anello permette di compiere tragitti diversi nell’andata (3,5 km) e nel ritorno (6 km). Su questo percorso (dislivello 450 m) sono stati individuati ben 17 punti con particolari aspetti naturalistici, culturali e storici.Il bosco è disseminato di giganteschi massi granitici che si differenziano dalla roccia calcarea circostante (carbonato di calcio), perché furono trasportati fin qui dal movimento dell’immenso ghiacciaio che 15.000 anni fa occupava l’arco alpino.La tradizione assegna al passaggio di San Carlo Borromeo la denominazione della Sorgente Acqua Santa, ma questo valico è stato testimone della furiosa battaglia che ha visto soccombere i Giudicariesi, legati al Principe Vescovo, all’avanzata del Gattamelata nella famosa marcia da Brescia a Verona attraverso le Giudicarie.Accanto agli aspetti storici e naturalistici si nota uno spiccato sentimento religioso. Lungo la mulattiera per Malga Stabio si trova l’edicola votiva dedicata a Sant’Antonio da Padova, a ricordare le molte invocazioni di protezione e benevolenza di quanti lasciavano le loro case per affrontare il lavoro in montagna.Molti sono i punti panoramici lungo il percorso, da cui si riesce ad osservare il Monte San Martino (1449 m) e lacima Tosa (3173 m), e, dal versante occidentale della cima Sèra, si può vedere la Busa di Tione, i monti della Val Rendena, il Gruppo di Brenta, l’Adamello e la Presanella.Il percorso attraversa una bella faggeta (fagus sylvatica), per giungere a Malga Stabio dove, il festoso suono dei campanacci, avvisa della presenza delle vacche al pascolo. La presenza dello stagno (&quot;Maseron&quot;), custode naturale di rari elementi vegetali ed animali, rappresenta una singolarità in questo terreno permeabile e calcareo. E proprio quest’ultima caratteristica ha favorito la creazione delle calchère, forni in cui si &quot;calcinavano&quot; (cuocevano) i sassi per ricavare la calce utilizzata come legante nell’edilizia o per imbiancature disinfettanti.";Luogo incantevole;0;176;10
658;Giro del Ritorto;False;"

   
  
  Madonna di Campiglio - Patascoss - Malga Ritorto - Pian dei Mughi e ritorno
Caratteristiche
Lunghezza: km 13.2
Dislivello: m 270 che si sviluppano quasi interamente nei primi 3 km fino a Patascoss
Tempo di percorrenza: 1.30 h
Caratteristiche percorso: in bici 100%
Difficoltà: facile
Il percorso
Da Madonna di Campiglio (m 1.522) seguire la strada fino al bivio di Nambino.
Svoltare a sinistra proseguendo fino a Patascoss (m 1.737) dove termina la strada asfaltata insieme alle difficoltà.Continuare fino alla Malga Ritorto (m 1.747); quindi girare a destra sorpassando la stanga e continuare fino dove termina la strada (Pían dei Mughi - m 1.785). Ritorno sullo stesso percorso.
  




";Sentieri e Itinerari;0;176;10
659;Giro di Vallesinella;False;"

   
  
  Madonna di Campiglio - Rif. Vallesinella - Cascate Alte - Rif. Vallesinella - M. di Campiglio
Caratteristiche
Lunghezza: km 11.2
Dislivello: m 160
Tempo di percorrenza: 1.10 h
Caratteristiche percorso: in bici 100%Difficoltà: facile
Il percorsoDa Madonna di Campiglio (m 1.522) seguire la strada fino al Rifugio Vallesinella (m 1.513). Proseguire sorpassando la stanga fino dove termina la strada all'inizio del sentiero delle cascate di Vallesinella (m 1.575). Ritorno sullo stesso percorso.
  




";Sentieri e Itinerari;0;176;10
660;Giro di Milegna;False;"

   
  
  M. di Campiglio - Patascoss - Malga Ritorto - Milegna - Paluac - Frate' - Hermitage - Madonna di Campiglio
Caratteristiche
Lunghezza: km 14.5
Dislivello: m 450
Tempo di percorrenza: 2 h
Caratteristiche percorso: in bici 90%Difficoltà: media, con tratto di 800 metri molto difficile
Il percorso
Da Madonna di Campiglio (m 1.522) salire fino al Rifugio Ritorto (m 1.743). Proseguire fino al Milegna (m 1.637) dove termina la strada al km 6,5. Scendere lungo il prato seguendo le indicazioni rosse conducendo la MTB per 500 m fino a incrociare il sentiero (km 7) che dal Panorama porta a Claemp. Al segnale d'indicazione attraversare il sentiero e proseguire in discesa seguendo la vecchia strada di Milegna - al Paluac (m 1.486) tratto difficile per 800 m fino al km 7,8 con pochi momenti per stare in sella. Fare molta attenzione alle canalette dell'acqua ed ai sassi nascosti dall'erba alta. Raggiunta la statale scendere fino al Fratè. Girare a sinistra imboccando la strada sterrata per seguirla in salita fino alla Fontanella.Scendere all'Hermitage e Madonna di Campiglio (m 1.522).
  




";Sentieri e Itinerari;0;176;10
661;Salita al Montagnoli;False;"

   
  
  Madonna di Campiglio - Fortini - Rist. Montagnoli - Fortini - Madonna di Campiglio
Caratteristiche
Lunghezza: km 8.3
Dislivello: m 290
Tempo di percorrenza: 1 h
Caratteristiche percorso: in bici 100%Difficoltà: facile
Il percorso
Da Madonna di Campiglio (m 1.522) salire fino alla partenza della telecabina Grostè (m 1.636) e prendere la sterrata in direzione del Ristorante Montagnoli (m 1.804).Nel ritorno, arrivati nel piazzale della telecabina del Grostè (m 1.636) costeggiare a sinistra il parcheggio ed imboccare la strada delle Grotte per scendere a Madonna di Campiglio (m 1.522).
  




";Sentieri e Itinerari;0;176;10
662;Giro di Val d'Agola;False;"

   
  
  Madonna di Campiglio - Rif. Vallesinella - Malga Fratte - Malga Brenta Bassa - Lago Valagola - Val Brenta - Madonna di Campiglio
Caratteristiche
Lunghezza: km 27
Dislivello: m 800
Tempo di percorrenza: 2.30 - 3 h
Caratteristiche percorso: in bici 100%Difficoltà: media
PercorsoDa Madonna di Campiglio (m 1.522) portarsi al Rifugio Vallesinella (m 1.513) e girare a destra seguendo la stradina (impegnativa) fino alla Malga Fratte (m 1.268). Quindi svoltare a sinistra nel boschetto per attraversare un ponticello e proseguire fino alla Malga Brenta Bassa (m 1.265). Svoltare a destra fino alla stanga incrociando la strada che porta al Lago Valagola. Girare a sinistra seguendo la strada stessa fino al lago (m 1.595). Ritornare alla stanga e girare a sinistra proseguendo fino al vivaio forestale Val Brenta (località Plazza). Svoltare a destra prendendo la vecchia strada di Campiglio, passando per Fogaiard, Fontanella, Hermitage ed arrivare a Madonna di Campiglio (m 1.522).
  




";Sentieri e Itinerari;0;176;10
663;Giro della Val Centonia;False;"

   
  
  Madonna di Campiglio - Malga Mondifrà - Malga Centonia - Pra del Mazza - Malga Mondifrà - Madonna di Campiglio
Caratteristiche
Lunghezza: km 18
Dislivello: m 500
Tempo di percorrenza: 2 h
Caratteristiche percorso: in bici 100% (200 m di sentiero)Difficoltà: facile - media
Il percorsoDa Madonna di Campiglio (m 1.522) salire alla partenza della telecabina del Grostè (m 1.636) e proseguire fino alla Malga Mondifrà (m 1.632). Proseguire seguendo la strada fino al ponte sul Force. Svoltare a destra seguendo le indicazioni &quot;Centonia&quot; fino al termine della strada (km 7,2). Imboccare il sentiero che scende a sinistra (per i meno esperti condurre la MTB per 200 m fino al km 7,5). Giunti a Malga Centonia (m 1.513) passare il ponte sul torrente Meledrio e svoltare poi a sinistra oltrepassando la stanga per salire alla baita Pra del Mazza (m 1.517). Proseguire fino alla Malga Mondifrà (m 1.632) ed al parcheggio della telecabina del Grostè (m 1.636) per costeggiarlo sulla sinistra ed imboccare la strada delle Grotte e scendere a Madonna di Campiglio (m 1.522).
  




";Sentieri e Itinerari;0;176;10
